"ts","instrument_name","currency","expiration","strike","putcall","best_bid_amount","best_bid_price","mark_price","best_ask_price","best_ask_amount","is_atm","open_interest","delta","gamma","rho","theta","vega","bid_iv","mark_iv","ask_iv","underlying_price","index_price" 
"2024-04-17 19:41:00","BTC-27DEC24-105000-P","BTC","2024-12-27 08:00:00","105000","P",0,0,0.7326,0,0,FALSE,0.9,-0.65503,1e-05,-624.00597,-31.15313,198.85623,0,79.43,0,64764.19,60830.29
"2024-04-17 19:41:00","BTC-27DEC24-100000-C","BTC","2024-12-27 08:00:00","100000","C",5,0.1205,0.1216,0.1235,8,FALSE,3044.6,0.37074,1e-05,112.04192,-31.802,203.86239,78.75,79.1,79.7,64744.76,60811.76
"2024-04-17 19:41:00","BTC-27DEC24-100000-P","BTC","2024-12-27 08:00:00","100000","P",0,0,0.6661,0.7725,1,FALSE,19.7,-0.62908,1e-05,-582.43878,-31.81673,203.95482,0,79.1,111.73,64764.19,60830.29
"2024-04-17 19:41:00","BTC-27DEC24-10000-C","BTC","2024-12-27 08:00:00","10000","C",0,0,0.8466,0,0,FALSE,0,0.99659,0,67.43115,-1.06438,5.53711,0,97.46,0,64744.43,60830.29
"2024-04-17 19:41:00","BTC-27DEC24-10000-P","BTC","2024-12-27 08:00:00","10000","P",20.5,0.0006,0.0011,0.0016,0.1,FALSE,56.1,-0.00341,0,-2.02471,-1.06438,5.53711,90.46,97.46,102.65,64744.43,60830.29
"2024-04-17 19:41:00","BTC-28MAR25-90000-C","BTC","2025-03-28 08:00:00","90000","C",3,0.1995,0.2037,0.2075,3,FALSE,31.8,0.49876,1e-05,184.97097,-29.8627,257.36743,78.88,79.95,80.94,66403.15,60811.12
"2024-04-17 19:41:00","BTC-28MAR25-90000-P","BTC","2025-03-28 08:00:00","90000","P",1,0.485,0.559,0.613,1,FALSE,0.1,-0.50114,1e-05,-664.45522,-29.86822,257.41568,60.76,79.95,93.97,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-85000-C","BTC","2025-03-28 08:00:00","85000","C",3,0.215,0.2193,0.2235,3,FALSE,42.3,0.52672,1e-05,192.6574,-29.6501,256.79755,78.43,79.56,80.63,66404.84,60814.19
"2024-04-17 19:41:00","BTC-28MAR25-85000-P","BTC","2025-03-28 08:00:00","85000","P",2,0.47,0.4994,0.51,2,FALSE,3.3,-0.47319,1e-05,-609.58313,-29.65441,256.8354,72.01,79.56,82.35,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-80000-C","BTC","2025-03-28 08:00:00","80000","C",3.1,0.233,0.2373,0.241,3,FALSE,18.7,0.55694,1e-05,200.37048,-29.30813,254.74902,78.16,79.27,80.25,66404.84,60814.19
"2024-04-17 19:41:00","BTC-28MAR25-80000-P","BTC","2025-03-28 08:00:00","80000","P",2,0.4145,0.442,0.451,2,FALSE,2.6,-0.44298,1e-05,-554.67621,-29.31167,254.78272,72.17,79.27,81.66,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-75000-C","BTC","2025-03-28 08:00:00","75000","C",3,0.2525,0.2566,0.261,3,FALSE,10.8,0.58858,1e-05,208.08648,-28.71333,250.99431,77.75,78.82,79.99,66402.32,60830.29
"2024-04-17 19:41:00","BTC-28MAR25-75000-P","BTC","2025-03-28 08:00:00","75000","P",2,0.3605,0.386,0.394,2,FALSE,13.1,-0.41127,1e-05,-499.72543,-28.71932,251.04635,72.16,78.82,80.99,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-70000-C","BTC","2025-03-28 08:00:00","70000","C",3,0.2745,0.279,0.283,3,TRUE,32.2,0.62284,1e-05,215.5276,-27.95424,245.13843,77.34,78.57,79.64,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-70000-P","BTC","2025-03-28 08:00:00","70000","P",2,0.2705,0.3331,0.3785,2,FALSE,11.4,-0.37716,1e-05,-445.18397,-27.95424,245.13843,61.89,78.57,91.07,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-65000-C","BTC","2025-03-28 08:00:00","65000","C",3,0.299,0.3039,0.308,3,FALSE,23.1,0.65866,1e-05,222.37203,-26.90983,236.80407,76.91,78.3,79.43,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-65000-P","BTC","2025-03-28 08:00:00","65000","P",3,0.2725,0.2827,0.289,3,TRUE,8.5,-0.34134,1e-05,-391.14586,-26.90983,236.80407,75.49,78.3,80.11,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-60000-C","BTC","2025-03-28 08:00:00","60000","C",4,0.3245,0.3308,0.343,4,FALSE,7.4,0.69579,1e-05,228.75907,-25.48153,225.77607,75.88,77.77,81.33,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-60000-P","BTC","2025-03-28 08:00:00","60000","P",3,0.2265,0.2344,0.2415,3,FALSE,23.7,-0.30421,1e-05,-337.56513,-25.48153,225.77607,75.5,77.77,79.91,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-55000-C","BTC","2025-03-28 08:00:00","55000","C",4,0.3565,0.363,0.3755,4,FALSE,8.3,0.73485,1e-05,233.08843,-23.86941,211.42735,75.73,77.79,81.7,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-55000-P","BTC","2025-03-28 08:00:00","55000","P",3,0.186,0.1912,0.1955,3,FALSE,25.6,-0.26515,1e-05,-286.04209,-23.86941,211.42735,76.19,77.79,79.17,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-50000-C","BTC","2025-03-28 08:00:00","50000","C",4,0.393,0.3986,0.412,4,FALSE,5,0.77447,1e-05,235.56596,-21.88014,193.79208,75.83,77.79,82.34,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-50000-P","BTC","2025-03-28 08:00:00","50000","P",3,0.146,0.1516,0.152,1,FALSE,41.4,-0.22553,1e-05,-236.37088,-21.88014,193.79208,75.91,77.79,77.97,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-40000-C","BTC","2025-03-28 08:00:00","40000","C",4,0.477,0.4823,0.495,4,FALSE,2.9,0.85288,0,232.28755,-16.7697,148.51873,75.39,77.8,83.39,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-40000-P","BTC","2025-03-28 08:00:00","40000","P",5,0.08,0.0847,0.087,3,FALSE,55.6,-0.14712,0,-145.26191,-16.7697,148.51873,75.74,77.8,78.88,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-300000-C","BTC","2025-03-28 08:00:00","300000","C",5,0.0225,0.0247,0.027,5,FALSE,76.2,0.08601,0,38.43831,-12.764,101.28141,85.37,86.83,88.32,66403.88,60811.76
"2024-04-17 19:41:00","BTC-28MAR25-300000-P","BTC","2025-03-28 08:00:00","300000","P",0,0,3.5425,0,0,FALSE,0,-0.91396,0,-2793.16214,-12.7699,101.32815,0,86.83,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-30000-C","BTC","2025-03-28 08:00:00","30000","C",4,0.5805,0.5854,0.597,4,FALSE,6.3,0.92305,0,211.60745,-10.57366,93.14616,74.55,78.22,86.06,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-30000-P","BTC","2025-03-28 08:00:00","30000","P",4,0.034,0.0372,0.04,4,FALSE,69,-0.07695,0,-71.55465,-10.57366,93.14616,75.91,78.22,80.2,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-250000-C","BTC","2025-03-28 08:00:00","250000","C",4,0.0335,0.0359,0.0385,4,FALSE,9.6,0.11986,0,52.64106,-16.04257,128.98521,84.44,85.7,87.01,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-250000-P","BTC","2025-03-28 08:00:00","250000","P",0,0,2.8008,0,0,FALSE,0,-0.88016,0,-2307.05727,-16.03893,128.95594,0,85.7,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-220000-C","BTC","2025-03-28 08:00:00","220000","C",2,0.0445,0.0468,0.0495,4,FALSE,40.2,0.15087,0,65.20761,-18.67844,151.03755,84.16,85.21,86.36,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-220000-P","BTC","2025-03-28 08:00:00","220000","P",0,0,2.36,0,0,FALSE,22.2,-0.84916,0,-2011.33092,-18.67457,151.00603,0,85.21,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-200000-C","BTC","2025-03-28 08:00:00","200000","C",4,0.0535,0.0564,0.059,4,FALSE,1475.2,0.1768,0,75.47401,-20.58437,167.37643,83.58,84.74,85.77,66403.15,60811.12
"2024-04-17 19:41:00","BTC-28MAR25-200000-P","BTC","2025-03-28 08:00:00","200000","P",0,0,2.0683,0,0,FALSE,12.8,-0.82315,0,-1812.23709,-20.59231,167.44172,0,84.74,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-20000-C","BTC","2025-03-28 08:00:00","20000","C",5,0.7065,0.7095,0.7195,5,FALSE,10,0.97341,0,165.41779,-4.60903,39.71383,74.41,79.97,94.02,66421.8,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-20000-P","BTC","2025-03-28 08:00:00","20000","P",5,0.0095,0.0107,0.012,15,FALSE,10.2,-0.02661,0,-23.37065,-4.61091,39.73014,77.94,79.97,82.12,66403.15,60811.12
"2024-04-17 19:41:00","BTC-28MAR25-180000-C","BTC","2025-03-28 08:00:00","180000","C",4,0.066,0.0689,0.072,4,FALSE,51.5,0.20938,1e-05,88.06342,-22.70103,185.60444,83.24,84.27,85.38,66403.88,60811.76
"2024-04-17 19:41:00","BTC-28MAR25-180000-P","BTC","2025-03-28 08:00:00","180000","P",0,0,1.7796,0,0,FALSE,0.2,-0.79056,1e-05,-1610.86998,-22.70914,185.6701,0,84.27,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-160000-C","BTC","2025-03-28 08:00:00","160000","C",4,0.0815,0.085,0.088,4,FALSE,17.2,0.24964,1e-05,103.18539,-24.87234,204.85569,82.51,83.66,84.62,66404.84,60814.19
"2024-04-17 19:41:00","BTC-28MAR25-160000-P","BTC","2025-03-28 08:00:00","160000","P",0,0,1.4946,0,0,FALSE,0.2,-0.7503,1e-05,-1406.97447,-24.87913,204.91391,0,83.66,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-150000-C","BTC","2025-03-28 08:00:00","150000","C",0.1,0.092,0.0949,0.098,4,FALSE,71.9,0.2734,1e-05,111.88506,-25.944,214.65074,82.38,83.28,84.24,66406.12,60812.21
"2024-04-17 19:41:00","BTC-28MAR25-150000-P","BTC","2025-03-28 08:00:00","150000","P",0,0,1.3538,0,0,FALSE,0.2,-0.72654,1e-05,-1303.8895,-25.95018,214.70296,0,83.28,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-140000-C","BTC","2025-03-28 08:00:00","140000","C",4,0.103,0.1063,0.1095,4,FALSE,30.7,0.30006,1e-05,121.44823,-26.97371,224.33743,81.87,82.85,83.79,66406.12,60812.21
"2024-04-17 19:41:00","BTC-28MAR25-140000-P","BTC","2025-03-28 08:00:00","140000","P",0,0,1.2147,0,0,FALSE,0.1,-0.69987,1e-05,-1199.93621,-26.98013,224.39037,0,82.85,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-130000-C","BTC","2025-03-28 08:00:00","130000","C",1,0.12,0.12,0.123,3,FALSE,27.7,0.33078,1e-05,132.1179,-27.99183,233.8633,82.47,82.47,83.32,66406.12,60812.21
"2024-04-17 19:41:00","BTC-28MAR25-130000-P","BTC","2025-03-28 08:00:00","130000","P",0,0,1.0778,0,0,FALSE,0,-0.66913,1e-05,-1094.87289,-28.00002,233.92066,0,82.48,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-120000-C","BTC","2025-03-28 08:00:00","120000","C",3,0.1315,0.1352,0.139,3,FALSE,44.3,0.3642,1e-05,143.54878,-28.7667,242.31323,80.79,81.8,82.85,66403.88,60811.76
"2024-04-17 19:41:00","BTC-28MAR25-120000-P","BTC","2025-03-28 08:00:00","120000","P",0,0,0.9423,0,0,FALSE,3.3,-0.63571,1e-05,-989.04742,-28.77404,242.37459,0,81.8,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-110000-C","BTC","2025-03-28 08:00:00","110000","C",3,0.15,0.154,0.1575,3,FALSE,24.1,0.40335,1e-05,156.30376,-29.45498,249.77487,80.2,81.25,82.19,66402.32,60830.29
"2024-04-17 19:41:00","BTC-28MAR25-110000-P","BTC","2025-03-28 08:00:00","110000","P",0,0,0.8105,0,0,FALSE,0.3,-0.59656,1e-05,-881.8962,-29.46256,249.83988,0,81.25,0,66415.55,60824.04
"2024-04-17 19:41:00","BTC-28MAR25-100000-C","BTC","2025-03-28 08:00:00","100000","C",3,0.172,0.1764,0.18,3,FALSE,92.2,0.44786,1e-05,170.15654,-29.85691,255.17406,79.48,80.62,81.56,66404.84,60814.19
"2024-04-17 19:41:00","BTC-28MAR25-100000-P","BTC","2025-03-28 08:00:00","100000","P",0,0,0.6823,0,0,FALSE,0.5,-0.55206,1e-05,-773.66651,-29.86209,255.2217,0,80.62,0,66415.55,60824.04
"2024-04-17 19:40:00","BTC-18APR24-78000-C","BTC","2024-04-18 08:00:00","78000","C",0,0,0,0.0001,3,FALSE,0.8,0,0,0,0,0,0,99.43,243.36,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-78000-P","BTC","2024-04-18 08:00:00","78000","P",1.2,0.0001,0.2829,0,0,FALSE,0,-1,0,-1.09817,0,0,0,99.43,0,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-77000-C","BTC","2024-04-18 08:00:00","77000","C",0,0,0,0.0001,2,FALSE,0.7,0,0,0,0,0,0,99.33,232.14,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-77000-P","BTC","2024-04-18 08:00:00","77000","P",1.2,0.0001,0.2664,0,0,FALSE,0,-1,0,-1.08409,0,0,0,99.33,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-76000-C","BTC","2024-04-18 08:00:00","76000","C",0,0,0,0.0001,3,FALSE,1.1,0,0,0,0,0,0,97.04,220.71,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-76000-P","BTC","2024-04-18 08:00:00","76000","P",1.2,0.0001,0.25,0,0,FALSE,0,-1,0,-1.07002,0,0,0,97.04,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-75000-C","BTC","2024-04-18 08:00:00","75000","C",0,0,0,0.0001,3,FALSE,6.2,0,0,0,0,0,0,94.71,209.06,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-75000-P","BTC","2024-04-18 08:00:00","75000","P",1.2,0.0001,0.2335,0,0,FALSE,0,-1,0,-1.05594,-1e-05,0,0,94.71,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-74000-C","BTC","2024-04-18 08:00:00","74000","C",0,0,0,0.0001,3,FALSE,2.8,0,0,0,-1e-05,0,0,94.01,197.17,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-74000-P","BTC","2024-04-18 08:00:00","74000","P",1.2,0.0001,0.2171,0,0,FALSE,0,-1,0,-1.04186,-9e-05,0,0,94.01,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-73000-C","BTC","2024-04-18 08:00:00","73000","C",0,0,0,0.0001,0.3,FALSE,6.4,0,0,0,-4e-05,1e-05,0,93.84,185.03,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-73000-P","BTC","2024-04-18 08:00:00","73000","P",1.2,0.0001,0.2006,0,0,FALSE,0,-1,0,-1.02778,-0.00065,1e-05,0,93.84,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-72000-C","BTC","2024-04-18 08:00:00","72000","C",0,0,0,0.0001,0.1,FALSE,7.4,0,0,0,-0.00036,0.0001,0,93.84,172.5,60810.7712,60820.32
"2024-04-17 19:40:00","BTC-18APR24-72000-P","BTC","2024-04-18 08:00:00","72000","P",1.2,0.0001,0.1842,0,0,FALSE,0,-1,0,-1.0137,-0.00459,0.0001,0,93.84,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-71000-C","BTC","2024-04-18 08:00:00","71000","C",0,0,0,0.0004,8,FALSE,9,1e-05,0,0,-0.00256,0.0006,0,93.83,189.74,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-71000-P","BTC","2024-04-18 08:00:00","71000","P",1.2,0.0001,0.1677,0,0,FALSE,0,-0.99999,0,-0.99961,-0.02835,0.0006,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-70500-C","BTC","2024-04-18 08:00:00","70500","C",0,0,0,0.0001,1,FALSE,14.2,1e-05,0,1e-05,-0.00656,0.00143,0,93.83,153.5,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-70500-P","BTC","2024-04-18 08:00:00","70500","P",1.2,0.0001,0.1595,0,0,FALSE,0.1,-0.99999,0,-0.99257,-0.06701,0.00143,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-70000-C","BTC","2024-04-18 08:00:00","70000","C",0,0,0,0.0002,5,FALSE,14.3,3e-05,0,3e-05,-0.01633,0.00326,0,93.83,159.45,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-70000-P","BTC","2024-04-18 08:00:00","70000","P",1.2,0.0001,0.1513,0,0,FALSE,0.2,-0.99997,0,-0.98551,-0.15301,0.00326,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-69500-C","BTC","2024-04-18 08:00:00","69500","C",0,0,0,0.0001,1,FALSE,6.7,8e-05,0,7e-05,-0.03938,0.00719,0,93.83,140.36,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-69500-P","BTC","2024-04-18 08:00:00","69500","P",1.2,0.0001,0.1431,0,0,FALSE,0,-0.99992,0,-0.97843,-0.33725,0.00719,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-69000-C","BTC","2024-04-18 08:00:00","69000","C",0,0,0,0.0004,23,FALSE,2,0.00017,0,0.00015,-0.0917,0.01524,0,93.83,159.69,60800.4194,60814.19
"2024-04-17 19:40:00","BTC-18APR24-69000-P","BTC","2024-04-18 08:00:00","69000","P",1.2,0.0001,0.1348,0,0,FALSE,2,-0.99982,0,-0.97131,-0.7169,0.01528,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-68500-C","BTC","2024-04-18 08:00:00","68500","C",0,0,0,0.0002,1.1,FALSE,18.8,0.00038,0,0.00032,-0.20799,0.0313,0,93.83,138.01,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-68500-P","BTC","2024-04-18 08:00:00","68500","P",1.2,0.0001,0.1266,0,0,FALSE,0,-0.99962,0,-0.9641,-1.46853,0.0313,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-68000-C","BTC","2024-04-18 08:00:00","68000","C",0,0,0,0.0002,7,FALSE,35,0.0008,0,0.00068,-0.46225,0.06255,0,93.83,130.52,60810.7712,60820.32
"2024-04-17 19:40:00","BTC-18APR24-68000-P","BTC","2024-04-18 08:00:00","68000","P",1.2,0.0001,0.1184,0,0,FALSE,2,-0.99921,0,-0.95671,-2.89639,0.06173,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-67500-C","BTC","2024-04-18 08:00:00","67500","C",0,0,0,0.0002,7,FALSE,9.9,0.00159,0,0.00134,-0.96399,0.11713,0,93.83,123.21,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-67500-P","BTC","2024-04-18 08:00:00","67500","P",1.2,0.0001,0.1102,0,0,FALSE,0,-0.99841,0,-0.949,-5.49534,0.11713,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-67000-C","BTC","2024-04-18 08:00:00","67000","C",0,0,0,0.0002,1,FALSE,15.5,0.00308,0,0.00261,-1.97402,0.21358,0,93.83,115.63,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-67000-P","BTC","2024-04-18 08:00:00","67000","P",1.2,0.0001,0.102,0,0,FALSE,2.5,-0.99692,0,-0.9407,-10.02069,0.21358,0,93.83,0,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-66500-C","BTC","2024-04-18 08:00:00","66500","C",0,0,0.0001,0.0002,0.9,FALSE,48.9,0.0056,1e-05,0.00474,-3.77315,0.36496,0,93.36,107.81,60808.9578,60811.9
"2024-04-17 19:40:00","BTC-18APR24-66500-P","BTC","2024-04-18 08:00:00","66500","P",67.7,0.0915,0.0938,0.0955,67.9,FALSE,5.1,-0.99445,1e-05,-0.93157,-16.89319,0.36189,0,93.36,158.28,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-66000-C","BTC","2024-04-18 08:00:00","66000","C",0.1,0.0001,0.0001,0.0003,0.9,FALSE,40.5,0.0057,1e-05,0.00483,-3.53624,0.37076,91.34,85.74,106.03,60808.9578,60811.9
"2024-04-17 19:40:00","BTC-18APR24-66000-P","BTC","2024-04-18 08:00:00","66000","P",67.9,0.082,0.0855,0.0875,67.9,FALSE,12.1,-0.99435,1e-05,-0.92444,-15.75618,0.3675,0,85.75,152.14,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-65500-C","BTC","2024-04-18 08:00:00","65500","C",4.2,0.0001,0.0001,0.0002,1.7,FALSE,40.8,0.01039,1e-05,0.0088,-6.79612,0.62892,83.89,85.07,91.98,60809.7114,60813.42
"2024-04-17 19:40:00","BTC-18APR24-65500-P","BTC","2024-04-18 08:00:00","65500","P",67.7,0.075,0.0774,0.079,67.9,FALSE,4.3,-0.98971,1e-05,-0.91347,-26.52444,0.62353,0,85.08,136.51,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-65000-C","BTC","2024-04-18 08:00:00","65000","C",72.1,0.0001,0.0001,0.0003,8.9,FALSE,99.2,0.01117,2e-05,0.00947,-6.7051,0.66957,76.46,77.42,89.33,60800.4194,60814.19
"2024-04-17 19:40:00","BTC-18APR24-65000-P","BTC","2024-04-18 08:00:00","65000","P",67.7,0.067,0.0692,0.071,67.9,FALSE,3.3,-0.98881,2e-05,-0.90566,-25.96009,0.67064,0,77.42,129.59,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-64500-C","BTC","2024-04-18 08:00:00","64500","C",0.5,0.0002,0.0002,0.0003,2.1,FALSE,52.4,0.01701,3e-05,0.01442,-10.1902,0.96246,75.54,73.61,80.46,60808.9578,60811.9
"2024-04-17 19:40:00","BTC-18APR24-64500-P","BTC","2024-04-18 08:00:00","64500","P",3,0.0545,0.061,0.079,3,FALSE,2.9,-0.98316,2e-05,-0.89383,-35.11679,0.95412,0,73.61,270.72,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-64000-C","BTC","2024-04-18 08:00:00","64000","C",1.3,0.0003,0.0003,0.0006,22,FALSE,49.3,0.031,4e-05,0.02626,-19.75202,1.59527,71.5,72.47,81.11,60810.7712,60821.05
"2024-04-17 19:40:00","BTC-18APR24-64000-P","BTC","2024-04-18 08:00:00","64000","P",67.9,0.0495,0.0529,0.055,67.9,FALSE,17.9,-0.96934,4e-05,-0.87509,-57.28515,1.58063,0,72.48,113.09,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-63500-C","BTC","2024-04-18 08:00:00","63500","C",9.4,0.0004,0.0005,0.0008,1.8,FALSE,42.2,0.04907,6e-05,0.04156,-31.96532,2.31843,65.64,69.19,75.57,60810.7712,60821.05
"2024-04-17 19:40:00","BTC-18APR24-63500-P","BTC","2024-04-18 08:00:00","63500","P",67.9,0.0415,0.0449,0.047,67.9,FALSE,43.7,-0.95147,6e-05,-0.85292,-79.49433,2.29765,0,69.2,103.48,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-63000-C","BTC","2024-04-18 08:00:00","63000","C",5.7,0.0008,0.001,0.0013,4.5,FALSE,33.8,0.0862,0.0001,0.07294,-61.23654,3.58796,64.73,68.43,73.1,60810.7712,60820.32
"2024-04-17 19:40:00","BTC-18APR24-63000-P","BTC","2024-04-18 08:00:00","63000","P",67.7,0.035,0.0371,0.039,67.9,FALSE,54.7,-0.91468,0.0001,-0.8148,-121.82294,3.56021,0,68.44,92.87,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-62500-C","BTC","2024-04-18 08:00:00","62500","C",5.8,0.0016,0.0019,0.0022,8.8,FALSE,33.1,0.14554,0.00015,0.12298,-115.45234,5.21366,64.79,68.38,71.8,60809.7114,60820.32
"2024-04-17 19:40:00","BTC-18APR24-62500-P","BTC","2024-04-18 08:00:00","62500","P",67.7,0.0275,0.0298,0.032,67.9,FALSE,20.5,-0.85558,0.00015,-0.75793,-177.31262,5.18588,0,68.38,90.64,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-62000-C","BTC","2024-04-18 08:00:00","62000","C",1,0.0033,0.0033,0.0037,9.1,FALSE,54.5,0.22703,0.00019,0.19149,-202.54321,6.87693,68.1,68.38,71.6,60800.4194,60814.19
"2024-04-17 19:40:00","BTC-18APR24-62000-P","BTC","2024-04-18 08:00:00","62000","P",67.9,0.0195,0.023,0.025,67.9,FALSE,60.6,-0.77268,0.00019,-0.68117,-235.28811,6.88209,0,68.38,84.74,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-61500-C","BTC","2024-04-18 08:00:00","61500","C",73.8,0.005,0.0055,0.006,7.5,FALSE,22.6,0.33238,0.00023,0.27978,-283.10836,8.28565,64.33,68.34,71.68,60800.4194,60814.19
"2024-04-17 19:40:00","BTC-18APR24-61500-P","BTC","2024-04-18 08:00:00","61500","P",67.9,0.0155,0.017,0.0185,67.9,FALSE,28,-0.66726,0.00023,-0.58578,-283.23991,8.28942,56.88,68.34,78.97,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-61000-C","BTC","2024-04-18 08:00:00","61000","C",42.7,0.0085,0.0092,0.0095,1.1,TRUE,21.9,0.4571,0.00024,0.38344,-323.62209,9.04888,66.99,71.53,73.72,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-61000-P","BTC","2024-04-18 08:00:00","61000","P",45,0.0115,0.0124,0.013,15.4,FALSE,78.4,-0.5429,0.00024,-0.47539,-323.62209,9.04888,65.26,71.53,75.35,60801.9596,60812.41
"2024-04-17 19:40:00","BTC-18APR24-60500-C","BTC","2024-04-18 08:00:00","60500","C",43.3,0.013,0.0139,0.0145,15.9,FALSE,19.3,0.57514,0.00023,0.48045,-336.47566,8.9394,69.26,75.28,79.47,60800.4194,60814.19
"2024-04-17 19:40:00","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00","60500","P",10.7,0.0085,0.0089,0.009,0.1,TRUE,48.9,-0.42291,0.00023,-0.36967,-336.19557,8.93212,72.68,75.28,76.09,60808.9578,60811.9
"2024-04-17 19:40:00","BTC-18APR24-60000-C","BTC","2024-04-18 08:00:00","60000","C",67.9,0.0175,0.0196,0.0225,2,FALSE,14.3,0.6768,0.0002,0.56259,-326.59021,8.19241,63.76,79.73,100.82,60801.9596,60811.9
"2024-04-17 19:40:00","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00","60000","P",14.7,0.006,0.0064,0.007,84.8,FALSE,173.5,-0.3235,0.0002,-0.28242,-326.7145,8.1954,76.62,79.73,84.03,60800.4194,60814.19
